1.821	0.500
1.821	0.505
1.821	0.510
1.821	0.515
1.821	0.520
1.821	0.526
1.821	0.531
1.821	0.536
1.821	0.541
1.821	0.547
1.821	0.552
1.821	0.558
1.821	0.563
1.821	0.569
1.821	0.575
1.821	0.580
1.821	0.586
1.821	0.592
1.821	0.598
1.821	0.604
1.821	0.610
1.821	0.616
1.821	0.622
1.821	0.629
1.821	0.635
1.821	0.641
1.821	0.648
1.821	0.654
1.821	0.661
1.821	0.667
1.821	0.674
1.821	0.681
1.821	0.687
1.821	0.694
1.821	0.701
1.821	0.708
1.821	0.715
1.821	0.723
1.821	0.730
1.821	0.737
1.821	0.744
1.821	0.752
1.821	0.759
1.821	0.767
1.821	0.775
1.821	0.782
1.821	0.790
1.821	0.798
1.821	0.806
1.821	0.814
1.821	0.822
1.821	0.831
1.821	0.839
1.821	0.847
1.821	0.856
1.821	0.864
1.821	0.873
1.821	0.882
1.821	0.890
1.821	0.899
1.821	0.908
1.821	0.917
1.821	0.927
1.821	0.936
1.821	0.945
1.821	0.955
1.821	0.964
1.821	0.974
1.821	0.984
1.821	0.993
1.821	1.003
1.821	1.013
1.821	1.024
1.821	1.034
1.821	1.044
1.821	1.055
1.821	1.065
1.821	1.076
1.821	1.087
1.821	1.097
1.821	1.108
1.821	1.119
1.821	1.131
1.821	1.142
1.821	1.153
1.821	1.165
1.821	1.177
1.821	1.188
1.821	1.200
1.821	1.212
1.821	1.224
1.821	1.237
1.821	1.249
1.821	1.261
1.821	1.274
1.821	1.287
1.821	1.300
1.821	1.313
1.821	1.326
1.821	1.339
1.821	1.352
1.821	1.366
1.821	1.380
1.821	1.393
1.821	1.407
1.821	1.421
1.821	1.436
1.821	1.450
1.821	1.464
1.821	1.479
1.821	1.494
1.821	1.509
1.821	1.524
1.821	1.539
1.821	1.555
1.821	1.570
1.821	1.586
1.821	1.602
1.821	1.618
1.061	1.634
1.061	1.650
1.061	1.667
1.061	1.683
1.061	1.700
1.061	1.717
1.061	1.734
1.061	1.752
1.061	1.769
1.061	1.787
1.061	1.805
1.061	1.823
1.061	1.841
1.061	1.859
1.061	1.878
1.061	1.897
1.061	1.916
1.061	1.935
1.061	1.954
1.061	1.974
1.061	1.994
1.061	2.014
1.061	2.034
1.061	2.054
1.061	2.075
1.061	2.095
1.061	2.116
1.061	2.137
1.061	2.159
1.061	2.180
1.061	2.202
1.061	2.224
1.061	2.246
1.061	2.269
1.061	2.292
1.061	2.315
1.061	2.338
1.061	2.361
1.061	2.385
1.061	2.409
1.061	2.433
1.061	2.457
1.061	2.481
1.061	2.506
1.061	2.531
1.061	2.557
1.061	2.582
1.061	2.608
1.061	2.634
1.061	2.660
1.061	2.687
1.061	2.714
1.061	2.741
1.061	2.769
1.061	2.796
1.061	2.824
1.061	2.852
1.061	2.881
1.061	2.910
1.061	2.939
1.061	2.968
1.061	2.998
1.061	3.028
1.061	3.058
1.061	3.089
1.061	3.120
1.061	3.151
1.061	3.182
1.061	3.214
1.061	3.246
1.061	3.279
1.061	3.312
1.061	3.345
1.061	3.378
1.061	3.412
1.061	3.446
1.061	3.480
1.061	3.515
1.061	3.550
1.061	3.586
1.061	3.622
1.061	3.658
1.061	3.695
1.061	3.732
1.061	3.769
1.061	3.807
1.061	3.845
1.061	3.883
1.061	3.922
1.061	3.961
1.061	4.001
1.061	4.041
1.061	4.081
1.061	4.122
1.061	4.163
1.061	4.205
1.061	4.247
1.061	4.289
1.061	4.332
1.061	4.376
1.061	4.419
1.061	4.463
1.061	4.508
1.061	4.553
1.061	4.599
1.061	4.645
1.061	4.691
1.061	4.738
1.061	4.785
1.061	4.833
1.061	4.882
1.061	4.930
1.061	4.980
1.061	5.030
1.061	5.080
1.061	5.131
1.061	5.182
1.061	5.234
1.061	5.286
1.061	5.339
1.061	5.392
1.061	5.446
1.061	5.501
1.061	5.556
1.061	5.611
1.061	5.667
1.061	5.724
1.061	5.781
1.061	5.839
1.061	5.898
1.061	5.957
1.061	6.016
1.061	6.076
1.061	6.137
1.061	6.198
1.061	6.260
1.061	6.323
1.061	6.386
1.061	6.450
1.061	6.515
1.061	6.580
1.061	6.645
1.061	6.712
1.061	6.779
1.061	6.847
1.061	6.915
1.061	6.984
1.061	7.054
1.061	7.125
1.061	7.196
1.061	7.268
1.061	7.341
1.061	7.414
1.061	7.488
1.061	7.563
1.061	7.639
1.061	7.715
1.061	7.792
1.061	7.870
1.061	7.949
1.061	8.028
1.061	8.109
1.061	8.190
1.061	8.272
1.061	8.354
1.061	8.438
1.061	8.522
1.061	8.608
1.061	8.694
1.061	8.781
1.061	8.868
1.061	8.957
1.061	9.047
1.061	9.137
1.061	9.229
1.061	9.321
1.061	9.414
1.061	9.508
1.061	9.603
1.061	9.699
1.061	9.796
1.061	9.894
1.061	9.993
1.061	10.093
