1.1	0.999
1.1	1.009
1.1	1.020
1.1	1.030
1.1	1.040
1.1	1.051
1.1	1.061
1.1	1.072
1.1	1.083
1.1	1.094
1.1	1.105
1.1	1.116
1.1	1.127
1.1	1.139
1.1	1.150
1.1	1.162
1.1	1.174
1.1	1.186
1.1	1.198
1.1	1.210
1.1	1.222
1.1	1.234
1.1	1.247
1.1	1.259
1.1	1.272
1.1	1.285
1.1	1.298
1.1	1.311
1.1	1.324
1.1	1.338
1.1	1.351
1.1	1.365
1.1	1.378
1.1	1.392
1.1	1.406
1.1	1.421
1.1	1.435
1.1	1.449
1.1	1.464
1.1	1.479
1.1	1.494
1.1	1.509
1.1	1.524
1.1	1.540
1.1	1.555
1.1	1.571
1.1	1.587
1.1	1.603
1.1	1.619
1.1	1.635
1.1	1.652
1.1	1.668
1.1	1.685
1.1	1.702
1.1	1.720
1.1	1.737
1.1	1.754
1.1	1.772
1.1	1.790
1.1	1.808
1.1	1.826
1.1	1.845
1.1	1.864
1.1	1.882
1.1	1.901
1.1	1.921
1.1	1.940
1.1	1.960
1.1	1.979
1.1	1.999
1.1	2.020
1.1	2.040
1.1	2.061
1.1	2.081
1.1	2.102
1.1	2.124
1.1	2.145
1.1	2.167
1.1	2.189
1.1	2.211
1.1	2.233
1.1	2.256
1.1	2.278
1.1	2.301
1.1	2.325
1.1	2.348
1.1	2.372
1.1	2.396
1.1	2.420
1.1	2.444
1.1	2.469
1.1	2.494
1.1	2.519
1.1	2.545
1.1	2.570
1.1	2.596
1.1	2.623
1.1	2.649
1.1	2.676
1.1	2.703
1.1	2.730
1.1	2.758
1.1	2.786
1.1	2.814
1.1	2.842
1.1	2.871
1.1	2.900
1.1	2.929
1.1	2.959
1.1	2.989
1.1	3.019
1.1	3.049
1.1	3.080
1.1	3.111
1.1	3.143
1.1	3.174
1.1	3.207
1.1	3.239
1.1	3.272
1.1	3.305
1.1	3.338
1.1	3.372
1.1	3.406
1.1	3.440
1.1	3.475
1.1	3.510
1.1	3.546
1.1	3.581
1.1	3.618
1.1	3.654
1.1	3.691
1.1	3.728
1.1	3.766
1.1	3.804
1.1	3.842
1.1	3.881
1.1	3.920
1.1	3.960
1.1	4.000
