wysokieCisnienia:
1.012	3.9204
1.013	3.9600
1.014	4.0000
1.015	4.0404
1.016	4.2061
1.017	4.6043
1.018	5.4076
1.019	6.9522
1.020	9.9829
1.021	16.3355
1.022	31.0799
1.023	70.1503
1.024	191.6506
1.025	646.6236
1.026	2749.0555
1.027	15025.7312
1.028	107730.2022
1.029	1033757.5403
1.030	13545931.4466
1.031	247307697.8586
1.032	6418515363.7567

otoczeniePrzejscia:
1.18511	3.32136
1.18195	3.35491
1.17742	3.38880
1.17261	3.41443
1.17070	3.42303
1.16879	3.43163
1.16401	3.45761
1.15939	3.49253

rozneAnizotropie:
1.1	4.642
1.1	10.000
1.1	21.544
1.1	46.416
1.1	100.000
1.1	215.443
1.1	464.159
1.1	1000.000
1.1	2154.435
1.1	4641.589
1.1	10000.000
1.1	21544.347
1.1	46415.888
1.1	100000.000

zagęszczenie OP3:
1.4794	1.107
1.4766	1.110
1.4734	1.113
1.4656	1.118
1.4616	1.119
1.4579	1.121
1.4524	1.123
1.4483	1.124
1.4449	1.126
1.4370	1.130
1.4325	1.133
1.4297	1.136
1.4221	1.144
