1.57833578	0.899
1.00000495	0.908
1.00000495	0.918
1.00000495	0.927
1.00000495	0.936
1.00000495	0.946
1.00000495	0.955
1.00000495	0.965
1.00000495	0.975
1.00000495	0.984
1.00000495	0.994
1.00000495	1.004
1.00000495	1.015
1.00000495	1.025
1.00000495	1.035
1.00000495	1.046
1.00000495	1.056
1.00000495	1.067
1.00000495	1.078
1.00000495	1.088
1.00000495	1.099
1.00000495	1.111
1.00000495	1.122
1.00000495	1.133
1.00000495	1.145
1.00000495	1.156
1.00000495	1.168
1.00000495	1.180
1.00000495	1.192
1.00000495	1.204
1.00000495	1.216
1.00000495	1.228
1.00000495	1.240
1.00000495	1.253
1.00000495	1.266
1.00000495	1.278
1.00000495	1.291
1.00000495	1.304
1.00000495	1.318
1.00000495	1.331
1.00000495	1.344
1.00000495	1.358
1.00000495	1.372
1.00000495	1.385
1.00000495	1.399
1.00000495	1.414
1.00000495	1.428
1.00000495	1.442
1.00000495	1.457
1.00000495	1.472
1.00000495	1.486
1.00000495	1.501
1.00000495	1.517
1.00000495	1.532
1.00000495	1.547
1.00000495	1.563
1.00000495	1.579
1.00000495	1.595
1.00000495	1.611
1.00000495	1.627
1.00000495	1.644
1.00000495	1.660
1.00000495	1.677
1.00000495	1.694
1.00000495	1.711
1.00000495	1.728
1.00000495	1.746
1.00000495	1.763
1.00000495	1.781
1.00000495	1.799
1.00000495	1.817
1.00000495	1.836
1.00000495	1.854
1.00000495	1.873
1.00000495	1.892
1.00000495	1.911
1.00000495	1.930
1.00000495	1.950
1.00000495	1.969
1.00000495	1.989
1.00000495	2.009
1.00000495	2.030
1.00000495	2.050
1.00000495	2.071
1.00000495	2.092
1.00000495	2.113
1.00000495	2.134
1.00000495	2.156
1.00000495	2.178
1.00000495	2.200
1.00000495	2.222
1.00000495	2.244
1.00000495	2.267
1.00000495	2.290
1.00000495	2.313
1.00000495	2.336
1.00000495	2.360
1.00000495	2.384
1.00000495	2.408
1.00000495	2.432
1.00000495	2.457
1.00000495	2.482
1.00000495	2.507
1.00000495	2.532
1.00000495	2.558
1.00000495	2.583
1.00000495	2.610
1.00000495	2.636
1.00000495	2.663
1.00000495	2.689
1.00000495	2.717
1.00000495	2.744
1.00000495	2.772
1.00000495	2.800
1.00000495	2.828
1.00000495	2.857
1.00000495	2.885
1.00000495	2.915
1.00000495	2.944
1.00000495	2.974
1.00000495	3.004
1.00000495	3.034
1.00000495	3.065
1.00000495	3.096
1.00000495	3.127
1.00000495	3.159
1.00000495	3.190
1.00000495	3.223
1.00000495	3.255
1.00000495	3.288
1.00000495	3.321
1.00000495	3.355
1.00000495	3.380
1.00000495	3.389
1.00000495	3.414
1.00000495	3.423
1.00000495	3.432
1.00000495	3.458
1.00000495	3.493
1.00000495	3.510
1.00000495	3.546
1.00000495	3.581
1.00000495	3.618
1.00000495	3.654
1.00000495	3.691
1.00000495	3.728
1.00000495	3.766
1.00000495	3.804
1.00000495	3.842
1.00000495	3.881
1.00000495	3.920
1.00000495	3.960
1.00000495	4.000
1.00000495	4.642
1.00000495	10.000
1.00000495	21.544
1.00000495	46.416
1.00000495	100.000
1.00000495	215.443
1.00000495	464.159
1.00000495	1000.000
1.00000495	2154.435
1.00000495	4641.589
1.00000495	10000.000
1.00000495	21544.347
1.00000495	46415.888
1.00000495	100000.000

zagęszczenie OP1:	
1.1838	3.332
1.1826	3.344
1.1800	3.364
1.1789	3.372
1.1748	3.396
1.1731	3.405
	
zagęszczenie OP3:	
1.4833	1.102
1.4786	1.105
1.4747	1.108
1.4653	1.114
1.4624	1.117
1.4585	1.120
1.4524	1.123
1.4480	1.127
1.4441	1.130
1.4344	1.136
1.4305	1.139
1.4257	1.141
